date,market_id,metric_name,primary_value,comparison_value,volume,defect_rate_pct,automation_minutes_saved,quality_score,priority_score
2026-04-18,MKT-BAL,vehicle_exterior_roi,4.766,4.754,412,0.88,14,84,87
2026-04-18,MKT-BAL,in_vehicle_roi,3.797,3.624,113,1.19,72,98,95
2026-04-18,MKT-BAL,welcome_drip_roi,1.301,1.451,10,1.48,17,93,89
2026-04-18,MKT-BAL,winback_drip_roi,1.914,1.845,13,1.64,72,84,58
2026-04-18,MKT-NYC,paid_search_roi,-0.19,-0.239,119,1.97,67,84,71
2026-04-18,MKT-NYC,paid_social_roi,0.245,-0.012,170,2.75,41,97,80
2026-04-18,MKT-NYC,organic_social_roi,0.347,0.161,4,1.96,15,88,92
2026-04-18,MKT-NYC,driver_referral_roi,9.989,10.044,171,2.76,18,83,44
2026-04-18,MKT-NYC,rider_referral_roi,0.619,0.616,40,2.82,22,90,65
2026-04-18,MKT-NYC,vehicle_exterior_roi,2.851,2.712,123,2.82,28,86,60
2026-04-18,MKT-NYC,in_vehicle_roi,2.173,2.235,124,2.79,40,98,87
2026-04-18,MKT-NYC,welcome_drip_roi,0.022,0.169,4,2.47,33,85,72
2026-04-18,MKT-NYC,winback_drip_roi,0.666,0.624,7,2.59,39,97,93
2026-04-18,MKT-MIA,paid_search_roi,0.466,0.337,303,3.73,74,97,69
2026-04-18,MKT-MIA,paid_social_roi,-0.314,-0.363,99,3.48,36,87,80
2026-04-18,MKT-MIA,organic_social_roi,-0.396,-0.639,9,3.12,44,82,86
2026-04-18,MKT-MIA,driver_referral_roi,1.71,1.708,57,3.67,13,97,37
2026-04-18,MKT-MIA,rider_referral_roi,0.276,0.251,31,2.93,78,96,67
2026-04-18,MKT-MIA,vehicle_exterior_roi,1.816,1.616,373,3.79,46,92,66
2026-04-18,MKT-MIA,in_vehicle_roi,0.309,0.319,123,3.74,52,88,63
2026-04-18,MKT-MIA,welcome_drip_roi,0.13,0.148,5,3.42,17,91,76
2026-04-18,MKT-MIA,winback_drip_roi,-0.609,-0.575,4,3.64,55,89,90
2026-04-18,MKT-HOU,paid_search_roi,-0.258,-0.171,101,4.41,68,82,95
2026-04-18,MKT-HOU,paid_social_roi,-0.49,-0.69,106,3.97,24,95,88
2026-04-18,MKT-HOU,organic_social_roi,-0.406,-0.481,5,4.02,39,85,69
2026-04-18,MKT-HOU,driver_referral_roi,-0.512,-0.667,11,4.11,21,92,72
2026-04-18,MKT-HOU,rider_referral_roi,0.25,0.373,35,4.39,57,84,36
2026-04-18,MKT-HOU,vehicle_exterior_roi,-0.207,-0.304,88,3.78,64,86,70
2026-04-18,MKT-HOU,in_vehicle_roi,1.337,1.259,87,3.78,35,84,85
2026-04-18,MKT-HOU,welcome_drip_roi,0.495,0.337,7,4.11,75,86,68
2026-04-18,MKT-HOU,winback_drip_roi,0.605,0.398,16,4.27,78,95,70
2026-04-18,MKT-DFW,paid_search_roi,0.068,-0.177,279,4.25,77,96,87
2026-04-18,MKT-DFW,paid_social_roi,0.272,0.245,149,4.22,20,94,55
2026-04-18,MKT-DFW,organic_social_roi,-0.472,-0.719,6,3.83,60,91,60
2026-04-18,MKT-DFW,driver_referral_roi,0.029,0.188,23,4.29,18,82,46
2026-04-18,MKT-DFW,rider_referral_roi,0.751,0.949,68,4.1,27,83,49
2026-04-18,MKT-DFW,vehicle_exterior_roi,0.168,0.328,71,4.45,67,87,72
2026-04-18,MKT-DFW,in_vehicle_roi,0.749,0.888,115,3.68,36,86,88
2026-04-18,MKT-DFW,welcome_drip_roi,-1.0,-1.241,1,3.91,10,97,48
2026-04-18,MKT-DFW,winback_drip_roi,1.017,1.137,11,3.8,33,95,57
2026-04-18,MKT-ATL,paid_search_roi,-0.527,-0.762,47,3.96,52,83,37
2026-04-18,MKT-ATL,paid_social_roi,-0.345,-0.39,183,4.29,23,84,79
2026-04-18,MKT-ATL,organic_social_roi,0.35,0.153,7,4.64,51,83,88
2026-04-18,MKT-ATL,driver_referral_roi,-0.415,-0.465,9,4.31,13,88,71
2026-04-18,MKT-ATL,rider_referral_roi,-0.514,-0.43,9,4.83,21,84,37
2026-04-18,MKT-ATL,vehicle_exterior_roi,-0.087,-0.265,71,4.23,60,84,37
2026-04-18,MKT-ATL,in_vehicle_roi,0.058,0.227,83,4.08,50,89,61
2026-04-18,MKT-ATL,welcome_drip_roi,0.192,0.282,7,4.11,47,97,56
2026-04-18,MKT-ATL,winback_drip_roi,0.523,0.372,4,4.11,56,90,88
2026-04-18,MKT-GSO,paid_search_roi,0.725,0.877,87,2.87,65,97,40
2026-04-18,MKT-GSO,paid_social_roi,0.414,0.55,127,3.41,17,83,89
2026-04-18,MKT-GSO,organic_social_roi,-1.0,-1.242,0,3.23,37,94,68
2026-04-18,MKT-GSO,driver_referral_roi,-0.486,-0.51,8,3.36,79,94,91
2026-04-18,MKT-GSO,rider_referral_roi,-0.271,-0.295,10,2.81,64,91,68
2026-04-18,MKT-GSO,vehicle_exterior_roi,-0.041,0.078,39,2.9,61,88,73
2026-04-18,MKT-GSO,in_vehicle_roi,0.228,0.316,44,2.78,46,84,55
2026-04-18,MKT-GSO,welcome_drip_roi,0.125,-0.001,5,2.59,55,95,42
2026-04-18,MKT-GSO,winback_drip_roi,-1.0,-1.123,0,2.99,64,84,86
2026-04-19,MKT-DC,paid_search_roi,1.516,1.441,337,0.66,15,96,95
2026-04-19,MKT-DC,paid_social_roi,-0.064,-0.275,177,1.36,50,82,72
2026-04-19,MKT-DC,organic_social_roi,-0.198,-0.246,5,0.44,31,93,82
2026-04-19,MKT-DC,driver_referral_roi,4.188,4.12,137,0.44,9,90,91
2026-04-19,MKT-DC,rider_referral_roi,0.431,0.581,16,0.86,25,88,95
2026-04-19,MKT-DC,vehicle_exterior_roi,0.769,0.581,205,0.61,15,85,78
2026-04-19,MKT-DC,in_vehicle_roi,0.048,-0.006,89,1.16,48,83,45
2026-04-19,MKT-DC,welcome_drip_roi,2.549,2.346,10,0.54,52,94,57
2026-04-19,MKT-DC,winback_drip_roi,0.557,0.634,3,0.93,73,86,62
2026-04-19,MKT-BAL,paid_search_roi,-0.541,-0.778,48,1.64,59,87,38
2026-04-19,MKT-BAL,paid_social_roi,1.496,1.546,369,1.3,72,95,91
2026-04-19,MKT-BAL,organic_social_roi,0.474,0.556,13,1.18,73,96,86
2026-04-19,MKT-BAL,driver_referral_roi,0.314,0.51,29,1.76,79,84,86
2026-04-19,MKT-BAL,rider_referral_roi,-0.358,-0.442,28,1.03,60,95,81
2026-04-19,MKT-BAL,vehicle_exterior_roi,0.824,0.641,91,1.07,67,94,36
2026-04-19,MKT-BAL,in_vehicle_roi,0.191,0.175,78,1.37,33,85,86
2026-04-19,MKT-BAL,welcome_drip_roi,1.575,1.315,10,1.1,42,91,48
2026-04-19,MKT-BAL,winback_drip_roi,1.212,0.952,7,0.89,66,96,41
2026-04-19,MKT-NYC,paid_search_roi,0.238,0.344,157,2.66,16,95,83
2026-04-19,MKT-NYC,paid_social_roi,-0.198,-0.156,87,2.21,64,82,41
2026-04-19,MKT-NYC,organic_social_roi,-1.0,-0.864,1,2.49,64,95,40
2026-04-19,MKT-NYC,driver_referral_roi,0.592,0.781,32,2.54,62,86,51
2026-04-19,MKT-NYC,rider_referral_roi,2.36,2.189,75,2.25,31,96,42
2026-04-19,MKT-NYC,vehicle_exterior_roi,0.804,0.804,140,2.46,12,91,46
2026-04-19,MKT-NYC,in_vehicle_roi,2.487,2.235,154,2.11,46,93,61
2026-04-19,MKT-NYC,welcome_drip_roi,-0.036,-0.05,4,2.56,46,84,55
2026-04-19,MKT-NYC,winback_drip_roi,1.852,1.609,11,1.98,18,89,72
2026-04-19,MKT-MIA,paid_search_roi,-0.11,-0.151,167,3.41,63,97,81
2026-04-19,MKT-MIA,paid_social_roi,-0.524,-0.779,55,2.86,37,88,61
2026-04-19,MKT-MIA,organic_social_roi,0.61,0.711,13,3.31,43,91,66
2026-04-19,MKT-MIA,driver_referral_roi,0.117,-0.095,25,3.1,63,90,65
2026-04-19,MKT-MIA,rider_referral_roi,1.484,1.64,42,3.33,70,84,59
2026-04-19,MKT-MIA,vehicle_exterior_roi,1.595,1.516,322,3.05,30,90,66
2026-04-19,MKT-MIA,in_vehicle_roi,0.978,0.713,71,3.54,68,85,45
2026-04-19,MKT-MIA,welcome_drip_roi,-1.0,-1.18,2,3.01,26,89,74
2026-04-19,MKT-MIA,winback_drip_roi,0.242,0.17,9,3.06,20,97,79
2026-04-19,MKT-HOU,paid_search_roi,-0.565,-0.729,75,3.73,31,90,61
2026-04-19,MKT-HOU,paid_social_roi,0.513,0.601,498,3.69,65,83,79
2026-04-19,MKT-HOU,organic_social_roi,-0.188,-0.023,4,4.18,58,89,66
2026-04-19,MKT-HOU,driver_referral_roi,0.261,0.43,16,3.66,13,92,53
2026-04-19,MKT-HOU,rider_referral_roi,-0.176,-0.143,48,3.59,47,83,79
2026-04-19,MKT-HOU,vehicle_exterior_roi,-0.49,-0.345,30,3.51,68,97,36
2026-04-19,MKT-HOU,in_vehicle_roi,1.926,2.061,96,3.96,29,85,93
2026-04-19,MKT-HOU,welcome_drip_roi,1.229,1.295,7,4.07,13,83,85
2026-04-19,MKT-HOU,winback_drip_roi,0.319,0.438,9,3.64,70,94,37
2026-04-19,MKT-DFW,paid_search_roi,-0.238,-0.108,183,4.49,30,86,45
2026-04-19,MKT-DFW,paid_social_roi,-0.272,-0.185,164,4.3,13,88,46
2026-04-19,MKT-DFW,organic_social_roi,-0.614,-0.584,2,3.88,42,84,87
2026-04-19,MKT-DFW,driver_referral_roi,1.064,1.017,66,3.75,26,91,81
2026-04-19,MKT-DFW,rider_referral_roi,0.128,0.091,25,3.83,73,98,49
2026-04-19,MKT-DFW,vehicle_exterior_roi,-0.008,0.18,79,4.46,30,89,61
2026-04-19,MKT-DFW,in_vehicle_roi,0.028,-0.057,68,3.95,47,86,85
2026-04-19,MKT-DFW,welcome_drip_roi,0.683,0.498,11,4.2,33,97,78
2026-04-19,MKT-DFW,winback_drip_roi,1.158,1.195,9,3.9,33,84,41
2026-04-19,MKT-ATL,paid_search_roi,-0.55,-0.707,81,4.29,53,96,37
2026-04-19,MKT-ATL,paid_social_roi,0.77,0.863,253,4.15,36,89,58
2026-04-19,MKT-ATL,organic_social_roi,-0.611,-0.676,6,4.03,15,89,81
2026-04-19,MKT-ATL,driver_referral_roi,0.368,0.263,39,4.04,12,84,95
2026-04-19,MKT-ATL,rider_referral_roi,1.427,1.608,84,4.72,76,94,75
2026-04-19,MKT-ATL,vehicle_exterior_roi,0.505,0.238,193,4.72,77,95,86
2026-04-19,MKT-ATL,in_vehicle_roi,2.376,2.529,124,4.09,80,92,71
2026-04-19,MKT-ATL,welcome_drip_roi,-1.0,-1.213,0,4.24,80,89,44
2026-04-19,MKT-ATL,winback_drip_roi,-0.322,-0.214,3,4.6,24,83,79
2026-04-19,MKT-GSO,paid_search_roi,1.189,1.292,87,2.74,58,84,87
2026-04-19,MKT-GSO,paid_social_roi,-0.476,-0.321,47,3.25,45,90,94
2026-04-19,MKT-GSO,organic_social_roi,-0.203,-0.288,3,3.06,63,82,38
2026-04-19,MKT-GSO,driver_referral_roi,-0.771,-0.968,7,3.0,76,91,89
2026-04-19,MKT-GSO,rider_referral_roi,-0.56,-0.785,8,2.52,54,88,70
2026-04-19,MKT-GSO,vehicle_exterior_roi,-0.0,-0.22,84,3.24,28,98,91
2026-04-19,MKT-GSO,in_vehicle_roi,-0.16,-0.426,52,3.41,26,88,80
2026-04-19,MKT-GSO,welcome_drip_roi,-1.0,-1.163,1,2.51,61,83,89
2026-04-19,MKT-GSO,winback_drip_roi,-0.469,-0.604,2,3.08,66,94,89
2026-04-20,MKT-DC,paid_search_roi,0.937,1.1,210,1.14,43,86,43
2026-04-20,MKT-DC,paid_social_roi,1.216,1.044,228,0.6,52,82,65
2026-04-20,MKT-DC,organic_social_roi,0.578,0.759,10,1.08,47,90,67
2026-04-20,MKT-DC,driver_referral_roi,4.315,4.094,71,0.63,61,82,86
2026-04-20,MKT-DC,rider_referral_roi,1.832,1.925,29,0.45,70,88,64
2026-04-20,MKT-DC,vehicle_exterior_roi,0.83,0.929,131,0.54,12,85,87
2026-04-20,MKT-DC,in_vehicle_roi,3.053,2.987,125,0.54,34,89,78
2026-04-20,MKT-DC,welcome_drip_roi,0.132,0.192,5,1.18,26,95,54
2026-04-20,MKT-DC,winback_drip_roi,-1.0,-0.983,1,0.81,51,96,63
2026-04-20,MKT-BAL,paid_search_roi,-0.199,-0.122,128,1.14,23,82,69
2026-04-20,MKT-BAL,paid_social_roi,1.946,1.874,269,1.08,20,95,73
2026-04-20,MKT-BAL,organic_social_roi,-0.141,-0.26,7,1.56,68,91,82
2026-04-20,MKT-BAL,driver_referral_roi,1.403,1.266,46,0.95,43,97,86
2026-04-20,MKT-BAL,rider_referral_roi,3.08,2.903,117,1.4,63,93,73
2026-04-20,MKT-BAL,vehicle_exterior_roi,3.654,3.519,479,1.24,43,87,56
2026-04-20,MKT-BAL,in_vehicle_roi,0.562,0.284,87,0.87,21,88,66
2026-04-20,MKT-BAL,welcome_drip_roi,1.029,1.192,9,1.32,41,87,91
2026-04-20,MKT-BAL,winback_drip_roi,0.677,0.641,4,0.9,51,97,43
2026-04-20,MKT-NYC,paid_search_roi,1.506,1.36,227,1.97,12,90,47
2026-04-20,MKT-NYC,paid_social_roi,1.403,1.54,148,2.01,54,88,46
2026-04-20,MKT-NYC,organic_social_roi,-0.259,-0.444,5,2.75,70,85,70
2026-04-20,MKT-NYC,driver_referral_roi,-0.158,-0.165,10,2.37,56,90,80
2026-04-20,MKT-NYC,rider_referral_roi,1.412,1.409,41,1.98,52,84,43
2026-04-20,MKT-NYC,vehicle_exterior_roi,2.871,2.695,268,1.98,46,85,58
2026-04-20,MKT-NYC,in_vehicle_roi,1.252,1.439,62,2.48,51,90,93
2026-04-20,MKT-NYC,welcome_drip_roi,0.004,0.104,4,2.78,22,87,47
2026-04-20,MKT-NYC,winback_drip_roi,6.571,6.308,19,2.07,34,97,61
2026-04-20,MKT-MIA,paid_search_roi,-0.023,-0.013,103,3.66,13,89,40
2026-04-20,MKT-MIA,paid_social_roi,1.34,1.356,433,3.26,13,92,56
2026-04-20,MKT-MIA,organic_social_roi,1.639,1.71,19,3.54,16,94,40
2026-04-20,MKT-MIA,driver_referral_roi,0.265,0.15,45,2.97,49,92,93
2026-04-20,MKT-MIA,rider_referral_roi,0.299,0.195,51,3.68,74,83,62
2026-04-20,MKT-MIA,vehicle_exterior_roi,-0.266,-0.487,93,2.91,61,88,42
2026-04-20,MKT-MIA,in_vehicle_roi,2.187,2.13,155,3.1,36,88,46
2026-04-20,MKT-MIA,welcome_drip_roi,-0.377,-0.309,5,3.74,50,87,75
2026-04-20,MKT-MIA,winback_drip_roi,-0.158,-0.27,7,2.85,70,90,71
2026-04-20,MKT-HOU,paid_search_roi,0.643,0.366,148,4.39,20,86,57
2026-04-20,MKT-HOU,paid_social_roi,0.682,0.754,236,3.97,64,84,54
2026-04-20,MKT-HOU,organic_social_roi,-0.567,-0.754,4,4.19,10,87,88
2026-04-20,MKT-HOU,driver_referral_roi,2.59,2.407,55,3.86,47,95,77
2026-04-20,MKT-HOU,rider_referral_roi,-0.627,-0.906,6,3.76,26,93,39
2026-04-20,MKT-HOU,vehicle_exterior_roi,1.831,1.653,336,4.23,43,87,93
2026-04-20,MKT-HOU,in_vehicle_roi,2.539,2.574,152,3.54,62,98,39
2026-04-20,MKT-HOU,welcome_drip_roi,1.518,1.389,11,4.38,13,86,94
2026-04-20,MKT-HOU,winback_drip_roi,-0.732,-0.997,4,4.03,52,98,67
2026-04-20,MKT-DFW,paid_search_roi,-0.183,-0.064,163,4.3,34,84,84
2026-04-20,MKT-DFW,paid_social_roi,0.015,0.138,122,4.0,24,85,72
2026-04-20,MKT-DFW,organic_social_roi,-0.348,-0.18,8,4.6,36,84,40
2026-04-20,MKT-DFW,driver_referral_roi,0.903,0.707,59,3.92,76,98,95
2026-04-20,MKT-DFW,rider_referral_roi,0.436,0.525,36,4.01,47,89,83
2026-04-20,MKT-DFW,vehicle_exterior_roi,0.346,0.227,151,4.23,76,96,79
2026-04-20,MKT-DFW,in_vehicle_roi,-0.05,-0.313,78,4.19,61,90,46
2026-04-20,MKT-DFW,welcome_drip_roi,0.673,0.452,10,3.73,61,88,44
2026-04-20,MKT-DFW,winback_drip_roi,-0.401,-0.243,3,4.08,12,96,50
2026-04-20,MKT-ATL,paid_search_roi,-0.123,0.061,85,4.41,17,98,94
2026-04-20,MKT-ATL,paid_social_roi,0.722,0.761,612,4.28,55,89,52
2026-04-20,MKT-ATL,organic_social_roi,-1.0,-1.184,0,4.36,37,92,51
2026-04-20,MKT-ATL,driver_referral_roi,1.64,1.557,51,4.03,43,87,76
2026-04-20,MKT-ATL,rider_referral_roi,0.881,0.756,25,4.19,26,87,92
2026-04-20,MKT-ATL,vehicle_exterior_roi,0.575,0.578,206,4.04,76,93,64
2026-04-20,MKT-ATL,in_vehicle_roi,-0.497,-0.526,18,4.36,63,94,55
2026-04-20,MKT-ATL,welcome_drip_roi,2.291,2.412,16,3.96,41,84,76
2026-04-20,MKT-ATL,winback_drip_roi,-0.029,-0.243,5,4.86,37,97,44
2026-04-20,MKT-GSO,paid_search_roi,-0.405,-0.499,101,2.72,28,85,79
2026-04-20,MKT-GSO,paid_social_roi,-0.364,-0.577,65,3.03,42,98,94
2026-04-20,MKT-GSO,organic_social_roi,-1.0,-1.018,1,3.37,18,83,92
2026-04-20,MKT-GSO,driver_referral_roi,-0.159,-0.187,8,2.86,56,89,68
2026-04-20,MKT-GSO,rider_referral_roi,-0.396,-0.38,9,3.33,14,82,47
2026-04-20,MKT-GSO,vehicle_exterior_roi,-0.318,-0.48,39,2.54,16,92,39
2026-04-20,MKT-GSO,in_vehicle_roi,0.599,0.54,74,2.71,62,98,46
2026-04-20,MKT-GSO,welcome_drip_roi,0.101,-0.161,3,2.95,36,84,38
2026-04-20,MKT-GSO,winback_drip_roi,0.313,0.106,3,2.68,48,96,94
2026-04-21,MKT-DC,paid_search_roi,0.455,0.329,102,0.76,71,90,52
2026-04-21,MKT-DC,paid_social_roi,0.127,-0.122,163,0.94,44,87,63
2026-04-21,MKT-DC,organic_social_roi,-0.116,-0.33,5,0.57,11,86,47
2026-04-21,MKT-DC,driver_referral_roi,5.008,4.85,65,0.7,64,85,82
2026-04-21,MKT-DC,rider_referral_roi,0.18,0.232,37,0.55,15,83,91
2026-04-21,MKT-DC,vehicle_exterior_roi,0.326,0.479,151,0.59,73,88,43
2026-04-21,MKT-DC,in_vehicle_roi,2.452,2.311,138,0.45,30,91,74
2026-04-21,MKT-DC,welcome_drip_roi,-0.197,-0.264,3,0.87,61,86,73
2026-04-21,MKT-DC,winback_drip_roi,1.172,1.302,12,1.35,70,87,39
2026-04-21,MKT-BAL,paid_search_roi,0.389,0.395,281,1.35,40,94,53
2026-04-21,MKT-BAL,paid_social_roi,2.113,1.843,259,1.35,66,88,41
2026-04-21,MKT-BAL,organic_social_roi,-1.0,-0.932,1,1.24,45,91,49
2026-04-21,MKT-BAL,driver_referral_roi,1.241,1.239,29,1.02,38,86,74
2026-04-21,MKT-BAL,rider_referral_roi,1.449,1.326,28,1.81,12,97,43
2026-04-21,MKT-BAL,vehicle_exterior_roi,2.18,2.08,200,1.44,21,97,94
2026-04-21,MKT-BAL,in_vehicle_roi,2.542,2.507,150,1.53,17,93,82
2026-04-21,MKT-BAL,welcome_drip_roi,0.977,1.137,8,1.83,38,87,37
2026-04-21,MKT-BAL,winback_drip_roi,-0.102,-0.088,5,1.48,20,96,71
2026-04-21,MKT-NYC,paid_search_roi,-0.489,-0.491,92,2.01,59,96,92
2026-04-21,MKT-NYC,paid_social_roi,2.896,2.913,218,2.32,70,85,83
2026-04-21,MKT-NYC,organic_social_roi,-0.13,0.044,4,2.13,28,85,86
2026-04-21,MKT-NYC,driver_referral_roi,2.449,2.265,37,2.81,10,94,83
2026-04-21,MKT-NYC,rider_referral_roi,-0.279,-0.151,11,2.76,26,95,66
2026-04-21,MKT-NYC,vehicle_exterior_roi,-0.225,-0.193,84,2.9,22,86,36
2026-04-21,MKT-NYC,in_vehicle_roi,0.718,0.788,87,2.54,72,96,65
2026-04-21,MKT-NYC,welcome_drip_roi,4.52,4.356,8,2.83,71,85,81
2026-04-21,MKT-NYC,winback_drip_roi,2.025,1.941,5,2.8,35,95,67
2026-04-21,MKT-MIA,paid_search_roi,-0.052,-0.239,143,2.9,8,84,81
2026-04-21,MKT-MIA,paid_social_roi,-0.024,-0.096,97,3.39,35,97,62
2026-04-21,MKT-MIA,organic_social_roi,0.012,-0.258,10,3.27,61,96,63
2026-04-21,MKT-MIA,driver_referral_roi,-0.408,-0.502,13,3.1,44,83,94
2026-04-21,MKT-MIA,rider_referral_roi,0.724,0.8,63,3.36,47,98,62
2026-04-21,MKT-MIA,vehicle_exterior_roi,0.279,0.286,104,3.74,13,86,74
2026-04-21,MKT-MIA,in_vehicle_roi,0.348,0.351,98,3.43,14,84,77
2026-04-21,MKT-MIA,welcome_drip_roi,-0.292,-0.377,4,3.58,8,88,76
2026-04-21,MKT-MIA,winback_drip_roi,0.543,0.583,11,3.57,45,88,44
2026-04-21,MKT-HOU,paid_search_roi,-0.415,-0.658,46,3.7,15,94,92
2026-04-21,MKT-HOU,paid_social_roi,2.848,2.796,676,4.26,14,86,48
2026-04-21,MKT-HOU,organic_social_roi,-0.516,-0.514,3,4.36,21,93,68
2026-04-21,MKT-HOU,driver_referral_roi,0.176,0.245,36,3.52,55,82,64
2026-04-21,MKT-HOU,rider_referral_roi,0.048,0.16,37,3.72,23,94,54
2026-04-21,MKT-HOU,vehicle_exterior_roi,0.399,0.242,129,3.5,17,95,38
2026-04-21,MKT-HOU,in_vehicle_roi,1.961,1.959,65,4.29,28,95,59
2026-04-21,MKT-HOU,welcome_drip_roi,1.001,0.941,9,4.07,46,98,78
2026-04-21,MKT-HOU,winback_drip_roi,0.594,0.745,4,3.82,27,85,79
2026-04-21,MKT-DFW,paid_search_roi,0.127,-0.147,86,3.84,30,98,65
2026-04-21,MKT-DFW,paid_social_roi,0.774,0.703,267,4.33,37,83,51
2026-04-21,MKT-DFW,organic_social_roi,-0.54,-0.451,3,4.39,49,97,41
2026-04-21,MKT-DFW,driver_referral_roi,-0.832,-0.97,8,3.82,50,89,95
2026-04-21,MKT-DFW,rider_referral_roi,-0.284,-0.419,20,4.62,13,95,70
2026-04-21,MKT-DFW,vehicle_exterior_roi,1.327,1.187,180,4.18,50,91,39
2026-04-21,MKT-DFW,in_vehicle_roi,0.894,0.914,78,3.76,50,93,90
2026-04-21,MKT-DFW,welcome_drip_roi,1.412,1.581,9,3.72,53,86,90
2026-04-21,MKT-DFW,winback_drip_roi,0.548,0.334,9,3.69,40,92,44
2026-04-21,MKT-ATL,paid_search_roi,-0.378,-0.318,99,4.66,43,85,90
2026-04-21,MKT-ATL,paid_social_roi,0.056,0.13,188,4.45,37,95,62
2026-04-21,MKT-ATL,organic_social_roi,-0.582,-0.653,5,4.8,65,92,87
2026-04-21,MKT-ATL,driver_referral_roi,0.972,1.105,38,4.62,44,88,91
2026-04-21,MKT-ATL,rider_referral_roi,-0.266,-0.408,14,4.51,60,87,74
2026-04-21,MKT-ATL,vehicle_exterior_roi,0.608,0.625,262,4.24,21,82,92
2026-04-21,MKT-ATL,in_vehicle_roi,0.016,0.144,98,3.93,61,98,84
2026-04-21,MKT-ATL,welcome_drip_roi,0.041,0.067,7,4.7,50,94,43
2026-04-21,MKT-ATL,winback_drip_roi,0.057,0.226,3,4.2,51,96,67
2026-04-21,MKT-GSO,paid_search_roi,-0.09,-0.179,187,3.05,11,92,73
2026-04-21,MKT-GSO,paid_social_roi,-0.427,-0.642,66,2.91,25,92,81
2026-04-21,MKT-GSO,organic_social_roi,-1.0,-0.909,0,3.35,28,90,61
2026-04-21,MKT-GSO,driver_referral_roi,0.719,0.705,32,2.51,45,84,38
2026-04-21,MKT-GSO,rider_referral_roi,-0.165,-0.236,24,3.23,71,87,46
2026-04-21,MKT-GSO,vehicle_exterior_roi,-0.001,0.101,59,2.7,44,84,63
2026-04-21,MKT-GSO,in_vehicle_roi,0.953,0.69,79,2.54,76,89,76
2026-04-21,MKT-GSO,welcome_drip_roi,-0.247,-0.184,3,2.87,62,88,60
2026-04-21,MKT-GSO,winback_drip_roi,-0.083,-0.229,4,2.88,37,90,78
2026-04-22,MKT-DC,paid_search_roi,2.579,2.609,198,0.47,45,88,80
2026-04-22,MKT-DC,paid_social_roi,-0.015,0.137,109,0.93,57,87,64
2026-04-22,MKT-DC,organic_social_roi,0.749,0.67,9,1.05,27,90,90
2026-04-22,MKT-DC,driver_referral_roi,0.483,0.629,19,0.9,45,87,85
2026-04-22,MKT-DC,rider_referral_roi,0.046,-0.148,12,1.16,38,95,35
2026-04-22,MKT-DC,vehicle_exterior_roi,-0.252,-0.097,98,1.21,80,95,84
2026-04-22,MKT-DC,in_vehicle_roi,1.381,1.259,191,0.89,53,94,83
2026-04-22,MKT-DC,welcome_drip_roi,0.588,0.713,9,0.78,34,98,84
2026-04-22,MKT-DC,winback_drip_roi,-1.0,-0.944,1,0.55,32,84,54
2026-04-22,MKT-BAL,paid_search_roi,-0.485,-0.406,80,0.99,55,86,90
2026-04-22,MKT-BAL,paid_social_roi,1.184,1.062,202,1.13,74,94,45
2026-04-22,MKT-BAL,organic_social_roi,0.429,0.492,16,1.03,22,87,83
2026-04-22,MKT-BAL,driver_referral_roi,3.601,3.384,51,1.64,11,89,82
2026-04-22,MKT-BAL,rider_referral_roi,0.719,0.663,38,1.1,67,91,51
2026-04-22,MKT-BAL,vehicle_exterior_roi,-0.322,-0.444,70,0.96,61,91,72
2026-04-22,MKT-BAL,in_vehicle_roi,0.549,0.329,45,1.71,36,98,71
2026-04-22,MKT-BAL,welcome_drip_roi,0.183,0.293,4,1.68,33,97,65
2026-04-22,MKT-BAL,winback_drip_roi,0.031,0.115,4,1.18,44,93,93
2026-04-22,MKT-NYC,paid_search_roi,0.701,0.472,133,2.27,72,92,71
2026-04-22,MKT-NYC,paid_social_roi,1.753,1.824,311,2.38,40,90,82
2026-04-22,MKT-NYC,organic_social_roi,2.257,2.066,17,2.04,16,89,91
2026-04-22,MKT-NYC,driver_referral_roi,1.689,1.479,32,2.69,20,96,61
2026-04-22,MKT-NYC,rider_referral_roi,0.017,0.203,12,2.71,74,89,48
2026-04-22,MKT-NYC,vehicle_exterior_roi,0.489,0.256,59,2.2,77,97,39
2026-04-22,MKT-NYC,in_vehicle_roi,1.551,1.329,31,1.97,56,95,61
2026-04-22,MKT-NYC,welcome_drip_roi,1.653,1.779,8,2.79,38,89,94
2026-04-22,MKT-NYC,winback_drip_roi,1.387,1.414,5,2.85,80,86,35
2026-04-22,MKT-MIA,paid_search_roi,-0.058,-0.147,174,3.24,15,97,92
2026-04-22,MKT-MIA,paid_social_roi,-0.052,-0.165,218,3.25,65,86,56
2026-04-22,MKT-MIA,organic_social_roi,-1.0,-0.975,1,3.74,73,87,43
2026-04-22,MKT-MIA,driver_referral_roi,0.827,0.78,49,3.17,68,98,87
2026-04-22,MKT-MIA,rider_referral_roi,-0.237,-0.231,22,3.29,9,88,90
2026-04-22,MKT-MIA,vehicle_exterior_roi,4.203,4.137,447,2.87,60,96,91
2026-04-22,MKT-MIA,in_vehicle_roi,1.372,1.556,97,3.02,51,97,68
2026-04-22,MKT-MIA,welcome_drip_roi,0.947,1.129,7,3.38,47,83,62
2026-04-22,MKT-MIA,winback_drip_roi,0.523,0.313,6,3.63,64,91,56
